Shop Code,Store Name,SKU,Product Name,Primary Category,POS Category,EAN,Available Quantity,Receiving Quantity,Departing Quantity
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1087,dummy dummy,AA32100303101,PSOSTEST43;PSOSTEST255;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1088,dummy dummy,AA33401000001,PSOSTEST4;PSOSTEST1138;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1089,dummy dummy,AA33451000001,PSOSTEST472;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_109,dummy dummy,AA33501000001,PSOSTEST61;PSOSTEST124;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1090,dummy dummy,AA33504000001,PSOSTEST10;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1091,dummy dummy,AA33604000001,PSOSTEST6;PSOSTEST1944;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1092,dummy dummy,AA37101500001,PSOSTEST3;PSOSTEST1646;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1093,dummy dummy,AA37104500001,PSOSTEST1932;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1094,dummy dummy,AA37105000001,PSOSTEST1303;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1095,dummy dummy,AA37251000001,PSOSTEST21;PSOSTEST1887;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1096,dummy dummy,AA37254000001,PSOSTEST22;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1097,dummy dummy,AA37255000001,PSOSTEST1149;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1098,dummy dummy,AA37256000001,PSOSTEST27;PSOSTEST1623;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1099,dummy dummy,AA37302000001,PSOSTEST31;PSOSTEST1084;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_11,dummy dummy,AA37305000001,PSOSTEST1665;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_110,dummy dummy,AA37306500001,PSOSTEST1433;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1100,dummy dummy,AA37354500001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1101,dummy dummy,AA37452000001,PSOSTEST474;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1102,dummy dummy,AA37557000001,PSOSTEST6;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1103,dummy dummy,AA37701000001,PSOSTEST221;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1104,dummy dummy,AA37702000001,PSOSTEST62;PSOSTEST201;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1105,dummy dummy,AA37754000001,PSOSTEST1555;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1106,dummy dummy,AA37755000001,PSOSTEST440;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1107,dummy dummy,AA37800000001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1108,dummy dummy,AA42101500001,PSOSTEST268;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1109,dummy dummy,AA42105000001,PSOSTEST68;PSOSTEST1520;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_111,dummy dummy,AA42106500001,PSOSTEST69;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1110,dummy dummy,AA42151500001,PSOSTEST39;PSOSTEST1842;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1111,dummy dummy,AA42155500001,PSOSTEST1991;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1112,dummy dummy,AA42156000001,PSOSTEST173;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1113,dummy dummy,AA42203500001,PSOSTEST41;PSOSTEST1017;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1114,dummy dummy,AA42204500001,PSOSTEST431;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1115,dummy dummy,AA42205000001,PSOSTEST1599;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1116,dummy dummy,AA42252000001,PSOSTEST20;PSOSTEST1375;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1117,dummy dummy,AA42254500001,PSOSTEST43;PSOSTEST1249;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1118,dummy dummy,AA42301500001,PSOSTEST1439;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1119,dummy dummy,AA42302500001,PSOSTEST292;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_112,dummy dummy,AA42303000001,PSOSTEST15;PSOSTEST1480;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1120,dummy dummy,AA42401000001,PSOSTEST65;PSOSTEST1323;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1121,dummy dummy,AA42652500001,PSOSTEST19;PSOSTEST1414;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1122,dummy dummy,AA42653000001,PSOSTEST46;PSOSTEST1706;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1123,dummy dummy,AA47101000001,PSOSTEST36;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1124,dummy dummy,AA47101500001,PSOSTEST12;PSOSTEST1802;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1125,dummy dummy,AA47102000001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1126,dummy dummy,AA47102500001,PSOSTEST4;PSOSTEST422;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1127,dummy dummy,AA47103000001,PSOSTEST1442;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1128,dummy dummy,AA47105000001,PSOSTEST1531;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1129,dummy dummy,AA47106000001,PSOSTEST1783;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_113,dummy dummy,AA47106500001,PSOSTEST29;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1130,dummy dummy,AA47107500001,PSOSTEST1813;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1131,dummy dummy,AA47108500001,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1132,dummy dummy,AA47109000001,PSOSTEST40;PSOSTEST1193;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1133,dummy dummy,AA47152000001,PSOSTEST47;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1134,dummy dummy,AA47156000001,PSOSTEST4;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1135,dummy dummy,AA47559000001,PSOSTEST4;PSOSTEST341;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1136,dummy dummy,AA60403000001,PSOSTEST385;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1137,dummy dummy,AA70157500001,PSOSTEST1513;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1138,dummy dummy,AA70300500001,PSOSTEST1438;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1139,dummy dummy,AA70552500001,PSOSTEST37;PSOSTEST1928;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_114,dummy dummy,AA70558500001,PSOSTEST1828;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1140,dummy dummy,AA83204070001,PSOSTEST12;PSOSTEST1683;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1141,dummy dummy,AA95256000001,PSOSTEST48;PSOSTEST1995;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1142,dummy dummy,POS_CAT_9_85,PSOSTEST450;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1143,dummy dummy,POS_CAT_BABY,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1144,dummy dummy,POS_CAT_DollDimSum,PSOSTEST1270;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1145,dummy dummy,POS_CAT_FROZEN,PSOSTEST14;PSOSTEST1268;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1146,dummy dummy,POS_CAT_TABLE,PSOSTEST417;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1147,dummy dummy,POS_CAT_VIP_EXCEPT,PSOSTEST42;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1148,dummy dummy,PSOS0316testing,PSOSTEST35;PSOSTEST1167;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1149,dummy dummy,PSOS1026-1,PSOSTEST61;PSOSTEST162;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_115,dummy dummy,PSOS123123123,PSOSTEST20;PSOSTEST1570;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1150,dummy dummy,PSOS1231231233,PSOSTEST461;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1151,dummy dummy,PSOS188meatset,PSOSTEST38;PSOSTEST1088;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1152,dummy dummy,PSOS20191107,PSOSTEST27;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1153,dummy dummy,PSOSAllExcludeList,PSOSTEST1;PSOSTEST147;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1154,dummy dummy,PSOSBIOLANE,PSOSTEST63;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1155,dummy dummy,PSOSclearance_exclude_list,PSOSTEST23;PSOSTEST1738;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1156,dummy dummy,PSOScoupon,PSOSTEST1365;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1157,dummy dummy,PSOSIMAX_KERRY,PSOSTEST19;PSOSTEST1329;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1158,dummy dummy,PSOSnoodles,PSOSTEST44;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1159,dummy dummy,PSOSper0318,PSOSTEST1310;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_116,dummy dummy,PSOSSanity_20210720,PSOSTEST1906;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1160,dummy dummy,PSOSSOFTEN,PSOSTEST1382;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1161,dummy dummy,PSOSTEST_ABBY,PSOSTEST15;PSOSTEST1777;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1162,dummy dummy,PSOSTEST_ADMIN,PSOSTEST48;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1163,dummy dummy,PSOSTest_Cathy,PSOSTEST47;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1164,dummy dummy,PSOSTest_Frozen,PSOSTEST67;PSOSTEST133;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1165,dummy dummy,PSOSTest_Frozen_Non Meat_Seafood,PSOSTEST67;PSOSTEST193;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1166,dummy dummy,PSOSTest_FrozenA_B_C,PSOSTEST243;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1167,dummy dummy,PSOSTest_FrozenA/B/C,PSOSTEST20;PSOSTEST1570;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1168,dummy dummy,PSOSTest_FRUIT,PSOSTEST69;PSOSTEST1343;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1169,dummy dummy,PSOSTest_Meatset,PSOSTEST1894;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_117,dummy dummy,PSOSTEST_NORMAN,PSOSTEST32;PSOSTEST1735;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1170,dummy dummy,PSOSTest_O2O,PSOSTEST3;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1171,dummy dummy,PSOSTest_outlet,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1172,dummy dummy,PSOSTest_Tim,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1173,dummy dummy,PSOSTEST_VEGET,PSOSTEST1466;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1174,dummy dummy,PSOSTest_Wine,PSOSTEST1;PSOSTEST1533;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1175,dummy dummy,PSOSTEST1,PSOSTEST33;PSOSTEST1874;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1176,dummy dummy,PSOSTEST10,PSOSTEST69;PSOSTEST467;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1177,dummy dummy,PSOSTEST100,PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1178,dummy dummy,PSOSTEST1000,PSOSTEST201;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1179,dummy dummy,PSOSTEST1001,PSOSTEST1;PSOSTEST1519;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_118,dummy dummy,PSOSTEST1002,PSOSTEST38;PSOSTEST290;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1180,dummy dummy,PSOSTEST1003,PSOSTEST294;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1181,dummy dummy,PSOSTEST1004,PSOSTEST1334;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1182,dummy dummy,PSOSTEST1005,PSOSTEST4;PSOSTEST208;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1183,dummy dummy,PSOSTEST1006,PSOSTEST1731;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1184,dummy dummy,PSOSTEST1007,PSOSTEST28;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1185,dummy dummy,PSOSTEST1008,PSOSTEST1295;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1186,dummy dummy,PSOSTEST1009,PSOSTEST1251;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1187,dummy dummy,PSOSTEST101,PSOSTEST1162;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1188,dummy dummy,PSOSTEST1010,PSOSTEST40;PSOSTEST1866;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1189,dummy dummy,PSOSTEST1011,PSOSTEST445;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_119,dummy dummy,PSOSTEST1012,PSOSTEST114;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1190,dummy dummy,PSOSTEST1013,PSOSTEST62;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1191,dummy dummy,PSOSTEST1014,PSOSTEST60;PSOSTEST319;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1192,dummy dummy,PSOSTEST1015,PSOSTEST41;PSOSTEST1787;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1193,dummy dummy,PSOSTEST1017,PSOSTEST61;PSOSTEST1508;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1194,dummy dummy,PSOSTEST1019,PSOSTEST1084;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1195,dummy dummy,PSOSTEST102,PSOSTEST38;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1196,dummy dummy,PSOSTEST1020,PSOSTEST65;PSOSTEST1088;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1197,dummy dummy,PSOSTEST1021,PSOSTEST35;PSOSTEST485;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1198,dummy dummy,PSOSTEST1023,PSOSTEST1075;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1199,dummy dummy,PSOSTEST1024,PSOSTEST40;PSOSTEST1676;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_12,dummy dummy,PSOSTEST1025,PSOSTEST41;PSOSTEST214;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_120,dummy dummy,PSOSTEST1026,PSOSTEST35;PSOSTEST1131;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1200,dummy dummy,PSOSTEST1027,PSOSTEST63;PSOSTEST1270;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1201,dummy dummy,PSOSTEST1028,PSOSTEST27;PSOSTEST1057;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1202,dummy dummy,PSOSTEST1029,PSOSTEST17;PSOSTEST1763;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1203,dummy dummy,PSOSTEST103,PSOSTEST16;PSOSTEST1585;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1204,dummy dummy,PSOSTEST1030,PSOSTEST150;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1205,dummy dummy,PSOSTEST1031,PSOSTEST64;PSOSTEST206;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1206,dummy dummy,PSOSTEST1032,PSOSTEST1231;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1207,dummy dummy,PSOSTEST1033,PSOSTEST20;PSOSTEST1418;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1208,dummy dummy,PSOSTEST1034,PSOSTEST47;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1209,dummy dummy,PSOSTEST1035,PSOSTEST42;PSOSTEST132;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_121,dummy dummy,PSOSTEST1036,PSOSTEST20;PSOSTEST355;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1210,dummy dummy,PSOSTEST1037,PSOSTEST6;PSOSTEST1719;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1211,dummy dummy,PSOSTEST1038,PSOSTEST27;PSOSTEST1283;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1212,dummy dummy,PSOSTEST1039,PSOSTEST1426;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1213,dummy dummy,PSOSTEST104,PSOSTEST1911;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1214,dummy dummy,PSOSTEST1040,PSOSTEST10;PSOSTEST1077;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1215,dummy dummy,PSOSTEST1041,PSOSTEST1540;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1216,dummy dummy,PSOSTEST1042,PSOSTEST26;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1217,dummy dummy,PSOSTEST1044,PSOSTEST1730;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1218,dummy dummy,PSOSTEST1045,PSOSTEST43;PSOSElderlyProgram,,0,0,0
IRS,"Island Resort, Siu Sai Wan 小西灣藍灣廣場店",POS_DUMMY_1219,dummy dummy,PSOSTEST1046,PSOSTEST14;PSOSTEST1017;PSOSElderlyProgram,,0,0,0
