Shop Code,Store Name,SKU,Product Name,Primary Category,POS Category,EAN,Available Quantity,Receiving Quantity,Departing Quantity
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111172,正宗哈蜜瓜 Hami melon,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSFruits_Discount;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS20250513b;PSOS202505145B;PSOS20250612001;PSOS20250615002;PSOSElderlyProgram,2000010150410;H1688001_S_10111172,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111173,澳洲柑 Mandarin,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSbelow10;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010150427;H1688001_S_10111173,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111175,高山老樹貓山王榴槤 Musang King Durian,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSDuriandiscount;PSOSFruits_Discount;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS20250102a;PSOSElderlyProgram,2000010150441;H1688001_S_10111175,5,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111179,日本陽光香印青提碟裝 Japanese Yamanashi Shine Muscat Grapes plate pack (1pack/ 300-350g approx.),AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010150465;H1688001_S_10111179,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111181,日本青肉瓜(有釘) Japan Green Melon,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010150472;H1688001_S_10111181,1,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111182,日本赤肉蜜瓜(無釘) Japanese Melon - no root,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOS2023052502;PSOSDoyouwanttoeatcantaloupe;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS20250523a;PSOS2025052667;PSOS0609eveningb;PSOSElderlyProgram,2000010150489;H1688001_S_10111182,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111184,日本香印 Japanese Shine Muscat Grapes (paper wrapped),AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSFruits_Discount;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSMuscat_Grapes;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS2024090901;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS20250819a;PSOSElderlyProgram,2000010150496;H1688001_S_10111184,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111189,Zespri陽光金奇異果 Gold Kiwifruit,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSFruits_Discount;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSPSOS_SKU_Ex_Strawberry;PSOSallskuid;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS2025042202;PSOS20250430B;PSOS2025043002;PSOS20250506d;PSOS2025050703;PSOS20250513c;PSOS202505145C;PSOS20250520c;PSOS20250612002;PSOS20250615003,H1688001_S_10111189,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111193,日本青肉瓜(無釘) Japanese Green Meat Melon (No Root),AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOSFruit_Frozen_Exclude;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSDoyouwanttoeatcantaloupe;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS20250523a;PSOS2025052667;PSOSElderlyProgram,H1688001_S_10111193,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111197,日本蜜梨 Japanese Pears,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010150533;H1688001_S_10111197,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111198,袋裝紅提 Red Grapes,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS2025052666;PSOS20250527a;PSOS0606eveningb;PSOSElderlyProgram,2000010150540;H1688001_S_10111198,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111200,日本二十世紀水晶梨 Japanese House 20th Century Pear,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS2024090301;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS20250915b;PSOSElderlyProgram,2000010150557;H1688001_S_10111200,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111204,美國無核青提 US White Grapes Seedless,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSFruits_Discount;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010150571;H1688001_S_10111204,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111209,日本珍寶金星蘋果 Japanese Jumbo Kinsei Apple,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS2024020702;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,H1688001_S_10111209,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111220,香滑牛油果 Avocado,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSbelow10;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,H1688001_S_10111220,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111225,日本彩虹奇異果 Japanese Rainbow Kiwi,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,H1688001_S_10111225,100,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111230,日本柑桔 Japanese Citrus,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,2000010150601;H1688001_S_10111230,8,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111235,日本碟裝巨峰提子 Japanese Kyoho Grapes (300-350g approx.),AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSPSOSbug20250816B2;PSOSElderlyProgram,H1688001_S_10111235,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111237,日本蜜柑 Mikan,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruits_Discount;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOStestEX20250512;PSOS20251211001;PSOS20251211002;PSOSElderlyProgram,2000010150625;H1688001_S_10111237,51,20,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111240,日本枇杷 Japan Loquat,AA11081520001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,H1688001_S_10111240,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111247,日本房裝巨峰提子 Japanese Kyoho Grapes,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS2024090901;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,H1688001_S_10111247,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111249,美國 / 澳洲水蜜桃 USA / Australian Peach,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,H1688001_S_10111249,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111255,台灣金鑽鳳梨 Pineapple,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSFHSFHSFHSFHS;PSOSallskuid;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,H1688001_S_10111255,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111256,巴西香印提子(房裝) Muscat Grape,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSFHSFHSFHSFHS;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOSElderlyProgram,H1688001_S_10111256,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111262,澳洲牛油果 Australian avocado,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSFruit_2021_9;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSthankful_week4_88list;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSFHSFHSFHSFHS;PSOSallskuid;PSOSQWPCAIFE;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95;PSOS2025042202;PSOS20250506c;PSOS2025050702;PSOS20250513c;PSOS202505145C;PSOS20250520c,H1688001_S_10111262,0,0,0
APG,Kowloon Bay -  Amoy Plaza O2O Shop 淘大商場O2O店,H1688001_S_10111266,台灣麻豆文旦柚 Pomelo,AA11081000001,PSOSFruits;PSOSFrozen_ABC_Fruit;PSOSDiecut_Fruit;PSOSallexceptegg;PSOSFrozen_Chil_egg_icecream_Fruits;PSOSFrozen_ABC;PSOSChil_egg_icecream_Fruits;PSOSFrozen_Chil_Fruits;PSOSPSOSFruit_Discount2021;PSOS_Main_Fruit;PSOSFruits_Discount;PSOSPSOS_SKU_Ex_Strawberry;PSOSQWPCAIFE;PSOSbelow10;PSOSPomelobuy220off;PSOSFruitsexT;PSOSsscendex;PSOSALLXXXX;PSOSEx_IMAX_FRUIT;PSOS2023DEC_EX;PSOSCAR_inventory_record;PSOS20240214001;PSOScloseclearanceincludegg;PSOScloseclearanceexcludeegg;PSOScloseclearanceincludeegg;PSOS20240910exclude;PSOSsav15offlast;PSOSngaexclude;PSOSexcludefruit;PSOSyiu2024clearance95;PSOStai2024clearance95,2000010150632;H1688001_S_10111266,0,0,0
